time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate
1364408608,gps,,12.0,43.7069487,-72.28920941,163.600006104,198.3,1.118034,,
1364409809,network,wifi,25.0,43.7066381,-72.2890527,0.0,0.0,0.0,moving,
1364411009,network,wifi,36.0,43.7066531,-72.2890237,0.0,0.0,0.0,stationary,
1364412209,network,wifi,25.0,43.7066404,-72.2890397,0.0,0.0,0.0,stationary,
1364414609,network,wifi,23.0,43.7066381,-72.2890496,0.0,0.0,0.0,moving,
1364415809,network,wifi,62.727,43.706726,-72.2890566,0.0,0.0,0.0,moving,
1364417009,network,wifi,24.0,43.7066767,-72.2890952,0.0,0.0,0.0,stationary,
1364418209,network,wifi,34.5,43.706653,-72.2890231,0.0,0.0,0.0,moving,
1364419409,network,wifi,81.725,43.7066563,-72.2891014,0.0,0.0,0.0,stationary,
1364420609,network,wifi,33.0,43.7066545,-72.288965,0.0,0.0,0.0,stationary,
1364421809,network,wifi,165.243,43.7067143,-72.2889807,0.0,0.0,0.0,moving,
1364423009,network,wifi,23.0,43.7066719,-72.2891563,0.0,0.0,0.0,stationary,
1364424209,network,wifi,76.901,43.706664,-72.2891437,0.0,0.0,0.0,stationary,
1364425409,network,wifi,163.872,43.7066385,-72.2889049,0.0,0.0,0.0,moving,
1364426612,network,wifi,25.0,43.7066724,-72.2887933,0.0,0.0,0.0,moving,
1364430209,network,wifi,20.0,43.7016211,-72.2879915,0.0,0.0,0.0,moving,
1364430210,network,wifi,20.0,43.7016101,-72.2879699,0.0,0.0,0.0,moving,
1364432609,network,wifi,65.143,43.706701,-72.2890393,0.0,0.0,0.0,moving,
1364433809,network,wifi,79.402,43.7066742,-72.2891009,0.0,0.0,0.0,moving,
1364435009,network,wifi,66.892,43.7066805,-72.2890627,0.0,0.0,0.0,stationary,
1364436200,gps,,45.0,43.70715596,-72.28917899,135.300003052,139.5,0.5,,
1364437409,network,wifi,30.0,43.7066801,-72.2890058,0.0,0.0,0.0,stationary,
1364438609,network,wifi,77.996,43.7067089,-72.2891404,0.0,0.0,0.0,stationary,
1364439809,network,wifi,82.512,43.7066802,-72.2890805,0.0,0.0,0.0,stationary,
1364441009,network,wifi,30.0,43.7066651,-72.2890287,0.0,0.0,0.0,stationary,
1364442209,network,wifi,78.201,43.7066739,-72.2891493,0.0,0.0,0.0,stationary,
1364443409,network,wifi,40.5,43.7066682,-72.2890046,0.0,0.0,0.0,stationary,
1364444604,gps,,7.0,43.70697169,-72.28928144,152.600006104,183.4,2.6100767,,
1364445806,gps,,5.0,43.70686314,-72.2889669,165.800003052,0.0,0.0,,
1364447005,gps,,11.0,43.70661085,-72.28915745,180.600006104,0.0,0.0,,
1364448209,network,wifi,65.97,43.7066914,-72.2890481,0.0,0.0,0.0,stationary,
1364449409,network,wifi,78.358,43.7066982,-72.2891085,0.0,0.0,0.0,stationary,
1364450609,network,wifi,79.269,43.7066946,-72.2891255,0.0,0.0,0.0,stationary,
1364451809,network,wifi,60.881,43.7066789,-72.2890595,0.0,0.0,0.0,stationary,
1364453012,gps,,9.0,43.70682,-72.28918256,168.399993896,0.0,0.0,,
1364454211,gps,,8.0,43.70693596,-72.28923684,89.0,183.4,0.559017,,
1364455412,gps,,17.0,43.70687491,-72.28912055,148.100006104,0.0,0.0,,
1364456612,gps,,17.0,43.70658293,-72.28923958,132.300003052,0.0,0.0,,
1364457809,network,wifi,77.702,43.7066993,-72.289148,0.0,0.0,0.0,stationary,
1364459009,network,wifi,81.493,43.7066944,-72.2890616,0.0,0.0,0.0,stationary,
1364460212,gps,,7.0,43.70675791,-72.28917341,151.800003052,0.0,0.0,,
1364461412,gps,,10.0,43.70681675,-72.28920337,153.600006104,0.0,0.0,,
1364462609,network,wifi,84.579,43.7066536,-72.2890582,0.0,0.0,0.0,stationary,
1364463811,gps,,11.0,43.70667612,-72.28902651,127.900001526,0.0,0.0,,
1364464929,gps,,18.0,43.70675853,-72.28918622,147.699996948,0.0,0.0,,
1364466209,network,wifi,80.029,43.7066971,-72.289113,0.0,0.0,0.0,stationary,
1364467411,gps,,15.0,43.70679771,-72.28923036,155.600006104,0.0,0.0,,
1364468611,gps,,18.0,43.70672373,-72.28924911,153.800003052,0.0,0.0,,
1364469809,network,wifi,76.157,43.7067402,-72.2891594,0.0,0.0,0.0,stationary,
1364471009,network,wifi,76.663,43.7067071,-72.2891614,0.0,0.0,0.0,stationary,
1364472209,network,wifi,77.709,43.7067095,-72.2891446,0.0,0.0,0.0,stationary,
1364473409,network,wifi,78.318,43.7067088,-72.2891355,0.0,0.0,0.0,stationary,
1364474610,gps,,14.0,43.7068509,-72.28911031,149.699996948,0.0,0.0,,
1364475809,network,wifi,74.389,43.7066996,-72.2891691,0.0,0.0,0.0,stationary,
1364477009,network,wifi,84.225,43.7067007,-72.2890476,0.0,0.0,0.0,stationary,
1364478209,network,wifi,81.088,43.7066697,-72.2891062,0.0,0.0,0.0,stationary,
1364479342,gps,,19.0,43.70691033,-72.28915844,160.800003052,214.5,0.75,,
1364480609,network,wifi,79.955,43.7066833,-72.2891188,0.0,0.0,0.0,stationary,
1364481809,network,wifi,79.976,43.706695,-72.2890847,0.0,0.0,0.0,stationary,
1364483010,gps,,15.0,43.7068219,-72.28918701,146.399993896,0.0,0.0,,
1364484209,network,wifi,80.227,43.7067175,-72.2891037,0.0,0.0,0.0,stationary,
1364485409,network,wifi,78.04,43.7067145,-72.289138,0.0,0.0,0.0,stationary,
1364486609,network,wifi,79.081,43.7066872,-72.2891309,0.0,0.0,0.0,stationary,
1364487809,network,wifi,67.959,43.7066775,-72.2891331,0.0,0.0,0.0,stationary,
1364488992,gps,,28.0,43.7067205,-72.28885212,166.899993896,0.0,0.0,,
1364490209,network,wifi,21.0,43.7066448,-72.2890746,0.0,0.0,0.0,stationary,
1364491410,network,wifi,30.358,43.7019059,-72.2881904,0.0,0.0,0.0,moving,
1364492609,network,wifi,20.0,43.7017311,-72.2882675,0.0,0.0,0.0,moving,
1364493809,network,wifi,20.0,43.7017642,-72.288214,0.0,0.0,0.0,stationary,
1364495009,network,wifi,22.0,43.7017305,-72.2882486,0.0,0.0,0.0,stationary,
1364496209,network,wifi,24.0,43.7017301,-72.2882588,0.0,0.0,0.0,stationary,
1364497409,network,wifi,25.0,43.7017257,-72.2882466,0.0,0.0,0.0,stationary,
1364498609,network,wifi,20.0,43.7017833,-72.2881929,0.0,0.0,0.0,stationary,
1364499809,network,wifi,27.0,43.7017241,-72.2881482,0.0,0.0,0.0,moving,
1364501009,network,wifi,26.847,43.7017655,-72.2881817,0.0,0.0,0.0,moving,
1364502209,network,wifi,38.0,43.701737,-72.2882188,0.0,0.0,0.0,moving,
1364503409,network,wifi,20.0,43.7017663,-72.2882022,0.0,0.0,0.0,moving,
1364504526,gps,,7.0,43.70306598,-72.2882552,145.5,319.5,2.6925824,,
1364505804,gps,,5.0,43.70669042,-72.28910197,130.0,312.6,1.5,,
1364507009,network,wifi,20.0,43.7066389,-72.2890495,0.0,0.0,0.0,moving,
1364508211,network,wifi,25.0,43.7065225,-72.2890513,0.0,0.0,0.0,stationary,
1364509409,network,wifi,36.0,43.706653,-72.2890243,0.0,0.0,0.0,stationary,
1364510609,network,wifi,33.0,43.706654,-72.2889414,0.0,0.0,0.0,stationary,
1364511809,network,wifi,25.0,43.706638,-72.289053,0.0,0.0,0.0,stationary,
1364511810,network,wifi,25.0,43.706638,-72.289053,0.0,0.0,0.0,stationary,
1364513015,network,wifi,78.846,43.7041418,-72.2898769,0.0,0.0,0.0,moving,
1364515409,network,wifi,25.0,43.7066381,-72.2890527,0.0,0.0,0.0,moving,
1364516609,network,wifi,31.5,43.7066528,-72.2890236,0.0,0.0,0.0,moving,
1364517809,network,wifi,36.0,43.7066531,-72.2890233,0.0,0.0,0.0,stationary,
1364519009,network,wifi,31.5,43.7066229,-72.2890462,0.0,0.0,0.0,stationary,
1364520209,network,wifi,34.5,43.706648,-72.2889707,0.0,0.0,0.0,stationary,
1364521409,network,wifi,30.0,43.7066356,-72.2889463,0.0,0.0,0.0,moving,
1364522609,network,wifi,24.0,43.7066393,-72.2890383,0.0,0.0,0.0,moving,
1364523809,network,wifi,31.5,43.7066572,-72.2890663,0.0,0.0,0.0,stationary,
1364525009,network,wifi,33.0,43.7066544,-72.2890005,0.0,0.0,0.0,stationary,
1364526209,network,wifi,30.0,43.7066509,-72.289036,0.0,0.0,0.0,stationary,
1364527409,network,wifi,33.0,43.706656,-72.2890406,0.0,0.0,0.0,stationary,
1364528609,network,wifi,170.782,43.7066778,-72.2890483,0.0,0.0,0.0,stationary,
1364529806,gps,,5.0,43.70698183,-72.28908921,112.0,0.0,0.0,,
1364531009,network,wifi,65.679,43.7066948,-72.2890445,0.0,0.0,0.0,stationary,
1364532209,network,wifi,80.261,43.7066767,-72.2890867,0.0,0.0,0.0,stationary,
1364533409,network,wifi,20.976,43.7066545,-72.2890442,0.0,0.0,0.0,stationary,
1364534609,network,wifi,83.248,43.7066665,-72.289074,0.0,0.0,0.0,stationary,
1364535809,network,wifi,170.044,43.7066707,-72.2890313,0.0,0.0,0.0,stationary,
1364537005,gps,,12.0,43.70674875,-72.28916992,138.5,0.0,0.0,,
1364538209,network,wifi,78.589,43.7066798,-72.2891114,0.0,0.0,0.0,stationary,
1364539409,network,wifi,79.842,43.7066702,-72.2890956,0.0,0.0,0.0,stationary,
1364540605,gps,,11.0,43.70688202,-72.28900067,99.5,0.0,0.0,,
1364541809,network,wifi,85.072,43.7066732,-72.2890435,0.0,0.0,0.0,stationary,
1364543004,gps,,13.0,43.70660167,-72.28917956,145.199996948,0.0,0.0,,
1364544209,network,wifi,84.099,43.7066766,-72.2890573,0.0,0.0,0.0,stationary,
1364545409,network,wifi,81.765,43.7066759,-72.2890935,0.0,0.0,0.0,stationary,
1364546602,gps,,7.0,43.70668906,-72.28882874,141.800003052,200.7,0.559017,,
1364547772,gps,,24.0,43.70661216,-72.28914404,158.0,0.0,0.0,,
1364549011,gps,,11.0,43.70677274,-72.28925833,152.0,0.0,0.0,,
1364550209,network,wifi,85.569,43.7066778,-72.2890045,0.0,0.0,0.0,stationary,
1364551409,network,wifi,83.857,43.7066835,-72.2890587,0.0,0.0,0.0,stationary,
1364552611,gps,,12.0,43.7067764,-72.28906906,168.600006104,0.0,0.0,,
1364553809,network,wifi,81.599,43.7066848,-72.2890632,0.0,0.0,0.0,stationary,
1364555009,network,wifi,81.269,43.7066861,-72.2890976,0.0,0.0,0.0,stationary,
1364556209,network,wifi,84.768,43.7066707,-72.2890193,0.0,0.0,0.0,stationary,
1364557411,gps,,9.0,43.7067698,-72.28917079,135.600006104,0.0,0.0,,
1364558609,network,wifi,83.208,43.7066846,-72.2890683,0.0,0.0,0.0,stationary,
1364559809,network,wifi,82.206,43.7066855,-72.2890834,0.0,0.0,0.0,stationary,
1364560879,gps,,52.0,43.70652979,-72.28926963,129.5,0.0,0.0,,
1364562209,network,wifi,43.19,43.7045592,-72.2948453,0.0,0.0,0.0,moving,
1364563409,network,wifi,25.387,43.7045449,-72.2947997,0.0,0.0,0.0,moving,
1364564609,network,wifi,25.078,43.7045444,-72.2948121,0.0,0.0,0.0,stationary,
1364565810,network,wifi,65.633,43.7086786,-72.2837755,0.0,0.0,0.0,moving,
1364567009,network,wifi,40.962,43.7087418,-72.2837125,0.0,0.0,0.0,moving,
1364568209,network,wifi,69.022,43.7086709,-72.2837056,0.0,0.0,0.0,stationary,
1364569409,network,wifi,39.176,43.7087022,-72.2837743,0.0,0.0,0.0,stationary,
1364570610,network,wifi,28.063,43.7052906,-72.2903203,0.0,0.0,0.0,moving,
1364571809,network,wifi,20.0,43.7052981,-72.2903108,0.0,0.0,0.0,moving,
1364573009,network,wifi,24.578,43.7053179,-72.2902354,0.0,0.0,0.0,stationary,
1364574212,network,wifi,22.0,43.7066964,-72.2891341,0.0,0.0,0.0,moving,
1364575410,network,wifi,25.59,43.7021169,-72.2880106,0.0,0.0,0.0,moving,
1364576609,network,wifi,20.0,43.7020996,-72.2879863,0.0,0.0,0.0,moving,
1364577809,network,wifi,20.0,43.7086073,-72.2871302,0.0,0.0,0.0,moving,
1364580209,network,wifi,24.0,43.7017652,-72.2881963,0.0,0.0,0.0,moving,
1364581409,network,wifi,20.0,43.7016032,-72.2880176,0.0,0.0,0.0,moving,
1364582609,network,wifi,26.0,43.7017144,-72.2881713,0.0,0.0,0.0,moving,
1364583809,network,wifi,20.0,43.7017552,-72.2882252,0.0,0.0,0.0,moving,
1364585009,network,wifi,20.0,43.701776,-72.2882039,0.0,0.0,0.0,stationary,
1364586209,network,wifi,20.0,43.7017728,-72.2882036,0.0,0.0,0.0,stationary,
1364587409,network,wifi,20.0,43.7017642,-72.2882153,0.0,0.0,0.0,stationary,
1364588609,network,wifi,78.785,43.7066228,-72.2891617,0.0,0.0,0.0,moving,
1364589809,network,wifi,20.573,43.7066513,-72.2889746,0.0,0.0,0.0,moving,
1364591009,network,wifi,168.246,43.7066687,-72.289,0.0,0.0,0.0,stationary,
1364592209,network,wifi,76.537,43.7067204,-72.2891592,0.0,0.0,0.0,stationary,
1364593409,network,wifi,78.057,43.7067075,-72.2891399,0.0,0.0,0.0,stationary,
1364594609,network,wifi,180.974,43.7067203,-72.2892416,0.0,0.0,0.0,stationary,
1364595809,network,wifi,59.379,43.706694,-72.2890803,0.0,0.0,0.0,stationary,
1364597009,network,wifi,78.581,43.7066582,-72.2891199,0.0,0.0,0.0,stationary,
1364598209,network,wifi,30.0,43.7066727,-72.2891092,0.0,0.0,0.0,stationary,
1364599409,network,wifi,23.0,43.7066408,-72.2890395,0.0,0.0,0.0,moving,
1364601809,network,wifi,55.617,43.7067364,-72.2890538,0.0,0.0,0.0,moving,
1364603009,network,wifi,74.55,43.7067168,-72.2891907,0.0,0.0,0.0,moving,
1364604209,network,wifi,71.265,43.7066806,-72.2892247,0.0,0.0,0.0,stationary,
1364605409,network,wifi,77.722,43.7067045,-72.289146,0.0,0.0,0.0,stationary,
1364606564,gps,,4.0,43.70679694,-72.28912395,195.300003052,270.7,0.559017,,
1364607753,gps,,18.0,43.70672125,-72.28910562,160.0,0.0,0.0,,
1364609009,network,wifi,76.431,43.7067508,-72.2891225,0.0,0.0,0.0,stationary,
1364610209,network,wifi,78.135,43.7066588,-72.2891266,0.0,0.0,0.0,stationary,
1364611409,network,wifi,25.0,43.7066381,-72.2890525,0.0,0.0,0.0,stationary,
1364612609,network,wifi,25.0,43.7066383,-72.2890525,0.0,0.0,0.0,stationary,
1364613809,network,wifi,34.5,43.706653,-72.2890232,0.0,0.0,0.0,stationary,
1364615009,network,wifi,24.0,43.7066384,-72.2890523,0.0,0.0,0.0,stationary,
1364616209,network,wifi,37.5,43.7066533,-72.2889924,0.0,0.0,0.0,stationary,
1364617409,network,wifi,78.398,43.7066789,-72.2891444,0.0,0.0,0.0,moving,
1364618609,network,wifi,172.609,43.7066488,-72.2890591,0.0,0.0,0.0,stationary,
1364619809,network,wifi,34.5,43.7066535,-72.2890035,0.0,0.0,0.0,stationary,
1364621005,gps,,12.0,43.70674053,-72.28929574,161.600006104,0.0,0.0,,
1364622205,gps,,13.0,43.70686259,-72.28914729,150.800003052,0.0,0.0,,
1364623409,network,wifi,80.172,43.7066573,-72.2890955,0.0,0.0,0.0,stationary,
1364624604,gps,,17.0,43.70692552,-72.28947584,149.5,263.2,0.75,,
1364625804,gps,,13.0,43.70694356,-72.28912486,149.5,0.0,0.0,,
1364627005,gps,,12.0,43.70671418,-72.2892267,151.0,0.0,0.0,,
1364628209,network,wifi,80.237,43.7066962,-72.2891101,0.0,0.0,0.0,stationary,
1364629409,network,wifi,79.529,43.7066931,-72.289122,0.0,0.0,0.0,stationary,
1364630603,gps,,13.0,43.70668161,-72.28929323,143.899993896,0.0,0.0,,
1364631809,network,wifi,176.248,43.7066621,-72.2891284,0.0,0.0,0.0,stationary,
1364633002,gps,,6.0,43.70677452,-72.28907323,144.600006104,339.8,1.118034,,
1364634203,gps,,14.0,43.70668397,-72.28940339,154.300003052,0.0,1.0,,
1364635403,gps,,16.0,43.70686261,-72.28913511,145.699996948,0.0,0.0,,
1364636603,gps,,10.0,43.70674844,-72.28896022,151.199996948,0.0,0.0,,
1364637803,gps,,15.0,43.70688437,-72.28925208,152.5,0.0,0.0,,
1364639003,gps,,14.0,43.70666324,-72.2893016,153.5,0.0,0.0,,
1364640210,gps,,10.0,43.70672485,-72.28925809,161.0,40.9,0.559017,,
1364641411,gps,,11.0,43.70685722,-72.28908173,140.0,0.0,0.0,,
1364642611,gps,,11.0,43.7068327,-72.28912254,144.899993896,0.0,0.0,,
1364643811,gps,,10.0,43.70669102,-72.2891389,189.399993896,0.0,0.0,,
1364645011,gps,,19.0,43.7067224,-72.28950274,256.899993896,0.0,0.0,,
1364646211,gps,,14.0,43.70683818,-72.28933947,149.199996948,0.0,0.0,,
1364647409,network,wifi,81.603,43.7066731,-72.289097,0.0,0.0,0.0,stationary,
1364648610,gps,,10.0,43.70674636,-72.28915043,131.100006104,0.0,0.0,,
1364649809,network,wifi,72.634,43.7066687,-72.289064,0.0,0.0,0.0,stationary,
1364651010,gps,,17.0,43.70680782,-72.28892482,135.699996948,0.0,0.0,,
1364652209,network,wifi,82.456,43.7066798,-72.2890815,0.0,0.0,0.0,stationary,
1364653410,gps,,7.0,43.70683217,-72.28919317,149.899993896,0.0,0.0,,
1364654609,network,wifi,82.918,43.7066824,-72.2890735,0.0,0.0,0.0,stationary,
1364655808,gps,,9.0,43.70678439,-72.28898274,147.899993896,0.0,0.5,,
1364657010,gps,,10.0,43.70677676,-72.28902977,139.199996948,0.0,0.0,,
1364659409,network,wifi,95.269,43.7042611,-72.2891107,0.0,0.0,0.0,moving,
1364660609,network,wifi,23.0,43.7066374,-72.2890509,0.0,0.0,0.0,moving,
1364661809,network,wifi,23.0,43.70667,-72.2890603,0.0,0.0,0.0,moving,
1364663009,network,wifi,33.0,43.7066541,-72.2890008,0.0,0.0,0.0,stationary,
1364664209,network,wifi,79.837,43.7066717,-72.2891248,0.0,0.0,0.0,stationary,
1364665409,network,wifi,33.0,43.7066591,-72.2890299,0.0,0.0,0.0,stationary,
1364666609,network,wifi,25.0,43.7066381,-72.2890525,0.0,0.0,0.0,stationary,
1364667809,network,wifi,31.5,43.7066196,-72.2889731,0.0,0.0,0.0,stationary,
1364669009,network,wifi,184.671,43.7067375,-72.289311,0.0,0.0,0.0,moving,
1364670209,network,wifi,171.513,43.7066707,-72.2890557,0.0,0.0,0.0,stationary,
1364671410,network,wifi,53.753,43.7043692,-72.3004918,0.0,0.0,0.0,moving,
1364672609,network,wifi,63.0,43.7042764,-72.3003174,0.0,0.0,0.0,moving,
1364673809,network,wifi,67.5,43.7043009,-72.3003935,0.0,0.0,0.0,stationary,
1364675009,network,wifi,63.0,43.7042322,-72.3000817,0.0,0.0,0.0,stationary,
1364676209,network,wifi,78.0,43.7040657,-72.300121,0.0,0.0,0.0,stationary,
1364677409,network,wifi,44.959,43.7042967,-72.3004037,0.0,0.0,0.0,stationary,
1364679809,network,wifi,30.344,43.7066185,-72.2890453,0.0,0.0,0.0,moving,
1364681009,network,wifi,24.0,43.7066099,-72.2890214,0.0,0.0,0.0,moving,
1364682209,network,wifi,37.5,43.7066532,-72.2890016,0.0,0.0,0.0,stationary,
1364683409,network,wifi,25.0,43.7066401,-72.2890398,0.0,0.0,0.0,moving,
1364684609,network,wifi,40.5,43.7066596,-72.2890019,0.0,0.0,0.0,moving,
1364685809,network,wifi,25.0,43.7066382,-72.2890523,0.0,0.0,0.0,stationary,
1364687009,network,wifi,70.004,43.7066482,-72.2890399,0.0,0.0,0.0,moving,
1364688209,network,wifi,169.49,43.7066567,-72.2890125,0.0,0.0,0.0,moving,
1364689409,network,wifi,80.173,43.7067005,-72.2891097,0.0,0.0,0.0,stationary,
1364690609,network,wifi,174.317,43.7066693,-72.2891012,0.0,0.0,0.0,stationary,
1364691809,network,wifi,72.99,43.706676,-72.2890579,0.0,0.0,0.0,stationary,
1364693009,network,wifi,79.188,43.7066726,-72.2891345,0.0,0.0,0.0,stationary,
1364694209,network,wifi,80.474,43.7066611,-72.2890893,0.0,0.0,0.0,stationary,
1364695409,network,wifi,83.876,43.7066621,-72.2890659,0.0,0.0,0.0,stationary,
1364696605,gps,,13.0,43.70680994,-72.28923207,146.0,4.7,0.25,,
1364697809,network,wifi,37.5,43.7066206,-72.2889747,0.0,0.0,0.0,moving,
1364699009,network,wifi,76.785,43.7066916,-72.289135,0.0,0.0,0.0,stationary,
1364700209,network,wifi,37.5,43.7066521,-72.2889669,0.0,0.0,0.0,stationary,
1364701409,network,wifi,22.0,43.706637,-72.2891136,0.0,0.0,0.0,stationary,
1364702609,network,wifi,57.0,43.7067127,-72.2894809,0.0,0.0,0.0,moving,
1364703809,network,wifi,20.0,43.7066666,-72.2890654,0.0,0.0,0.0,moving,
1364705009,network,wifi,71.215,43.7066844,-72.2890837,0.0,0.0,0.0,stationary,
1364706209,network,wifi,74.477,43.7066641,-72.2890369,0.0,0.0,0.0,stationary,
1364707409,network,wifi,82.993,43.7066799,-72.2890732,0.0,0.0,0.0,stationary,
1364708605,gps,,9.0,43.70684905,-72.2890377,146.899993896,0.0,0.0,,
1364709805,gps,,11.0,43.70676736,-72.28916042,146.100006104,0.0,0.0,,
1364711005,gps,,12.0,43.70677502,-72.28908747,135.800003052,0.0,0.0,,
1364712204,gps,,9.0,43.70669965,-72.28905039,141.800003052,275.1,0.9013878,,
1364713409,network,wifi,81.493,43.706669,-72.2891002,0.0,0.0,0.0,stationary,
1364714609,network,wifi,81.543,43.7066525,-72.2890761,0.0,0.0,0.0,stationary,
1364715805,gps,,11.0,43.70659035,-72.28942062,170.5,0.0,0.0,,
1364717009,network,wifi,84.098,43.7066749,-72.2890579,0.0,0.0,0.0,stationary,
1364718209,network,wifi,79.132,43.7066958,-72.2891272,0.0,0.0,0.0,stationary,
1364719403,gps,,9.0,43.70675741,-72.28922604,142.699996948,136.1,0.25,,
1364720609,network,wifi,83.899,43.7066537,-72.2890687,0.0,0.0,0.0,stationary,
1364721804,gps,,14.0,43.70677532,-72.28915739,147.5,0.0,0.0,,
1364723004,gps,,9.0,43.70669665,-72.28913702,141.800003052,0.0,0.0,,
1364724202,gps,,8.0,43.70683089,-72.28921574,173.399993896,4.8,0.559017,,
1364725409,network,wifi,82.667,43.7066559,-72.2890573,0.0,0.0,0.0,stationary,
1364726609,network,wifi,82.106,43.7066623,-72.2890932,0.0,0.0,0.0,stationary,
1364727804,gps,,12.0,43.7069021,-72.28914778,155.699996948,0.0,0.0,,
1364729009,network,wifi,81.398,43.7066774,-72.2890689,0.0,0.0,0.0,stationary,
1364730209,network,wifi,143.487,43.7066787,-72.2891022,0.0,0.0,0.0,stationary,
1364731409,network,wifi,82.455,43.7066785,-72.2890522,0.0,0.0,0.0,stationary,
1364732609,network,wifi,82.444,43.7066806,-72.2890814,0.0,0.0,0.0,stationary,
1364733809,network,wifi,76.523,43.7066722,-72.2891463,0.0,0.0,0.0,moving,
1364735011,gps,,11.0,43.70671439,-72.28924089,161.800003052,0.0,0.0,,
1364736209,network,wifi,83.385,43.7066726,-72.2890697,0.0,0.0,0.0,stationary,
1364737411,gps,,18.0,43.70672338,-72.28919139,150.699996948,0.0,0.0,,
1364738609,network,wifi,145.019,43.7066529,-72.2890788,0.0,0.0,0.0,stationary,
1364739809,network,wifi,171.881,43.7066683,-72.2890602,0.0,0.0,0.0,stationary,
1364741009,network,wifi,175.024,43.7066994,-72.2891321,0.0,0.0,0.0,stationary,
1364742209,network,wifi,169.019,43.7066652,-72.2890105,0.0,0.0,0.0,moving,
1364743409,network,wifi,180.267,43.7067606,-72.2892529,0.0,0.0,0.0,stationary,
1364744609,network,wifi,68.338,43.7067452,-72.2892472,0.0,0.0,0.0,stationary,
1364745810,gps,,9.0,43.70684681,-72.28918176,147.300003052,0.0,0.0,,
1364747006,gps,,9.0,43.70664595,-72.28919965,149.100006104,0.0,0.0,,
1364748209,network,wifi,82.064,43.7066725,-72.2890901,0.0,0.0,0.0,stationary,
1364749409,network,wifi,74.021,43.7066556,-72.2890448,0.0,0.0,0.0,stationary,
1364750609,network,wifi,73.035,43.7066176,-72.289066,0.0,0.0,0.0,stationary,
1364751809,network,wifi,37.5,43.7066528,-72.2890238,0.0,0.0,0.0,stationary,
